workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,reps,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress 
Discogym,1684246301414,1684248387784,Skivstångsrodd,50,,,,10,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Skivstångsrodd,60,,,,5,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Skivstångsrodd,50,,,,8,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Press,25,,,,8,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Press,25,,,,6,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Press,25,,,,5,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Dips,,74,0,,9,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Dips,,74,0,,6,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Dips,,74,0,,5,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Triceps pushdown med rep,25,,,,9,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Triceps pushdown med rep,25,,,,6,,false,false,false,,,,7,6,5,8
Discogym,1684246301414,1684248387784,Skivstångscurl,20,,,,10,,false,false,false,,,,7,6,5,8
Discogym,1683542058195,1683544110631,Latsdrag,45,,,,8,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Latsdrag,50,,,,8,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Latsdrag,50,,,,4,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Bänkpress,20,,,,10,,true,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Bänkpress,45,,,,8,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Bänkpress,45,,,,6,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Bänkpress,45,,,,3,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Kabelrodd med smalt grepp,50,,,,8,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Kabelrodd med smalt grepp,50,,,,8,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Kabelrodd med smalt grepp,50,,,,7,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Press,20,,,,10,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Press,25,,,,5,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Press,25,,,,3,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Dips,,74,0,,8,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Dips,,74,0,,6,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Dips,,74,0,,5,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Skivstångscurl,20,,,,10,,false,false,false,,,,3,5,5,3
Discogym,1683542058195,1683544110631,Triceps pushdown med rep,25,,,,9,,false,false,false,,,,3,5,5,3
Discogym,1683194950145,1683197353483,Bänkpress,20,,,,10,,true,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Bänkpress,45,,,,8,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Bänkpress,45,,,,8,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Bänkpress,45,,,,4,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Chins,,74,0,,3,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Chins,,74,0,,2,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Chins,,74,0,,2,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Chins,,74,0,,1,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Press,20,,,,10,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Press,25,,,,8,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Press,25,,,,6,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Skivstångsrodd,50,,,,10,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Skivstångsrodd,50,,,,10,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Skivstångsrodd,50,,,,9,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Dips,,74,0,,8,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Dips,,74,0,,5,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Dips,,74,0,,4,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Skivstångscurl,20,,,,10,,false,false,false,,,,5,3,7,6
Discogym,1683194950145,1683197353483,Triceps pushdown med rep,25,,,,9,,false,false,false,,,,5,3,7,6
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Latsdrag,50,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Latsdrag,50,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Latsdrag,50,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Marklyft,50,,,,10,,true,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Marklyft,80,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Marklyft,80,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Marklyft,80,,,,5,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Press,20,,,,10,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Press,25,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Press,25,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Hip thrust,80,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Hip thrust,80,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Hip thrust,80,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Utfall med hantlar,0,,,,10,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Utfall med hantlar,20,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Utfall med hantlar,20,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Fällkniven,,74,,,18,,false,false,false,,Max reps!,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Fällkniven,,74,,,15,,false,false,false,,Max reps!,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1682330038123,1682335173092,Skivstångscurl,20,,,,10,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Bänkpress,20,,,,10,,true,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Bänkpress,45,,,,8,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Bänkpress,45,,,,7,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Bänkpress,45,,,,4,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Knäböj,20,,,,10,,true,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Knäböj,45,,,,6,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Knäböj,45,,,,6,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Knäböj,45,,,,6,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Kabelrodd med smalt grepp,50,,,,10,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Kabelrodd med smalt grepp,50,,,,8,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Kabelrodd med smalt grepp,50,,,,7,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Rumänska marklyft,70,,,,8,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Rumänska marklyft,70,,,,6,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Rumänska marklyft,70,,,,6,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Stående vadpress,100,,,,9,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Stående vadpress,100,,,,8,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Stående vadpress,100,,,,8,,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Planka,,74,0,,,00:01:10,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Planka,,74,0,,,00:00:40,false,false,false,,,,3,7,3,7
Basic Strength Training Program for Runners (cy edit): Pass A,1681724917046,1681727820022,Dips,,74,0,,11,,false,false,false,,,,3,7,3,7
BSTfR: B,1681207718335,1681210411415,Latsdrag,50,,,,8,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Latsdrag,50,,,,7,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Latsdrag,50,,,,4,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Marklyft,50,,,,10,,true,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Marklyft,80,,,,8,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Marklyft,80,,,,7,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Marklyft,80,,,,5,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Press,20,,,,10,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Press,25,,,,8,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Press,25,,,,6,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Hip thrust,80,,,,8,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Hip thrust,80,,,,8,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Hip thrust,80,,,,8,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Utfall med hantlar,0,,,,10,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Utfall med hantlar,"17,5",,,,8,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Utfall med hantlar,"17,5",,,,6,,false,false,false,,,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Fällkniven,,74,,,12,,false,true,false,,Max reps!,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Fällkniven,,74,,,8,,false,true,false,,Max reps!,,6,6,6,6
BSTfR: B,1681207718335,1681210411415,Skivstångscurl,20,,,,4,,false,false,false,,,,6,6,6,6
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Bänkpress,20,,,,10,,true,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Bänkpress,45,,,,8,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Bänkpress,45,,,,8,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Bänkpress,45,,,,6,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Knäböj,20,,,,10,,true,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Knäböj,45,,,,6,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Knäböj,45,,,,5,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Knäböj,45,,,,5,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Skivstångsrodd,55,,,,8,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Skivstångsrodd,55,,,,8,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Skivstångsrodd,55,,,,6,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Rumänska marklyft,70,,,,8,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Rumänska marklyft,70,,,,8,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Rumänska marklyft,70,,,,4,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Stående vadpress,100,,,,8,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Stående vadpress,100,,,,8,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Stående vadpress,100,,,,8,,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Planka,,74,0,,,00:01:22,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Planka,,74,0,,,00:00:40,false,false,false,,,,6,6,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1680515758272,1680518401930,Dips,,74,0,,11,,false,false,false,,,,6,6,7,5
Discogym,1679994581837,1679996979138,Bänkpress,20,,,,10,,true,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Bänkpress,45,,,,8,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Bänkpress,45,,,,8,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Bänkpress,45,,,,5,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Chins,,74,0,,4,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Chins,,74,0,,3,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Chins,,74,0,,2,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Chins,,74,0,,2,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Press,20,,,,10,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Press,25,,,,7,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Press,25,,,,4,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Kabelrodd med smalt grepp,50,,,,10,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Kabelrodd med smalt grepp,50,,,,8,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Kabelrodd med smalt grepp,50,,,,7,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Dips,,74,0,,8,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Dips,,74,0,,4,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Dips,,74,0,,5,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Hängande knälyft,,74,,,14,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Kabelcurl med stång,30,,,,6,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Kabelcurl med stång,30,,,,5,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Triceps pushdown med rep,30,,,,5,,false,false,false,,,,6,2,3,4
Discogym,1679994581837,1679996979138,Planka,,74,0,,,00:01:12,false,false,false,,,,6,2,3,4
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Chins,,74,0,,4,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Chins,,74,0,,2,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Chins,,74,0,,2,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Chins,,74,0,,2,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Marklyft,50,,,,10,,true,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Marklyft,80,,,,8,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Marklyft,80,,,,6,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Marklyft,80,,,,5,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Press,20,,,,10,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Press,25,,,,8,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Press,25,,,,5,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Hip thrust,70,,,,8,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Hip thrust,70,,,,10,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Hip thrust,70,,,,10,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Utfall med hantlar,0,,,,10,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Utfall med hantlar,15,,,,8,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Utfall med hantlar,15,,,,8,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Fällkniven,,74,,,12,,false,true,false,,Max reps!,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Fällkniven,,74,,,8,,false,true,false,,Max reps!,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass B,1679648072561,1679651031570,Skivstångscurl,20,,,,9,,false,false,false,,,,7,7,7,5
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Bänkpress,20,,,,10,,true,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Bänkpress,45,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Bänkpress,45,,,,7,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Bänkpress,45,,,,5,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Knäböj,20,,,,10,,true,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Knäböj,"42,5",,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Knäböj,"42,5",,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Knäböj,"42,5",,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Skivstångsrodd,50,,,,10,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Skivstångsrodd,50,,,,10,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Skivstångsrodd,50,,,,10,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Rumänska marklyft,70,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Rumänska marklyft,70,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Rumänska marklyft,70,,,,6,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Stående vadpress,100,,,,10,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Stående vadpress,100,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Stående vadpress,100,,,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Planka,,74,0,,,00:01:15,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Planka,,74,0,,,00:00:50,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass A,1679310119354,1679314266627,Dips,,74,0,,8,,false,false,false,,,,,,,
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Chins,,74,0,,3,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Chins,,74,0,,2,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Chins,,74,0,,2,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Chins,,74,0,,2,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Marklyft,50,,,,10,,true,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Marklyft,80,,,,5,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Marklyft,80,,,,5,,false,false,false,,Tjock och hal stång!! Jobbigt,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Marklyft,80,,,,5,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Press,20,,,,10,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Press,25,,,,8,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Press,25,,,,6,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Hip thrust,60,,,,10,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Hip thrust,60,,,,10,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Hip thrust,60,,,,10,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Utfall med hantlar,0,,,,10,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Utfall med hantlar,"17,5",,,,8,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Utfall med hantlar,"17,5",,,,6,,false,false,false,,,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Liggande benlyft,,74,,,12,,false,true,false,,Max reps!,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Liggande benlyft,,74,,,0,,false,true,false,,Max reps!,Seg!,2,6,5,2
Basic Strength Training Program for Runners (cy edit): Pass B,1679065785716,1679068902974,Kabelcurl med stång,35,,,,7,,false,false,false,,,Seg!,2,6,5,2
C7,1678704155728,1678707638877,Bänkpress,20,,,,10,,true,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Bänkpress,45,,,,8,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Bänkpress,45,,,,7,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Bänkpress,45,,,,5,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Chins,,74,0,,4,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Chins,,74,0,,3,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Chins,,74,0,,0,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Knäböj,20,,,,10,,true,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Knäböj,"42,5",,,,8,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Knäböj,"42,5",,,,7,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Knäböj,"42,5",,,,5,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Press,20,,,,10,,true,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Press,25,,,,6,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Press,25,,,,4,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Press,25,,,,2,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Marklyft,50,,,,10,,true,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Marklyft,80,,,,5,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Marklyft,80,,,,4,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Marklyft,80,,,,3,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Skivstångsrodd,50,,,,8,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Skivstångsrodd,50,,,,8,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Skivstångsrodd,50,,,,8,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Dips,,74,0,,8,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Dips,,74,0,,8,,false,false,false,,,,4,6,4,5
C7,1678704155728,1678707638877,Dips,,74,0,,6,,false,false,false,,,,4,6,4,5
